Precinct Code,Contest Title,Candidate Name,Party Code,Votes
426,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,236
426,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,136
426,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,27
426,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,28
426,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,259
426,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,64
426,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,264
426,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,25
426,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,59
426,"Justice, Supreme Court, Place 6",Jeff Brown,REP,249
426,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,126
426,"Justice, Supreme Court, Place 6",Mark Ash,LIB,25
426,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,2
426,"Justice, Supreme Court, Place 7",Don Fulton,LIB,22
426,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,130
426,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,246
426,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,32
426,"Justice, Supreme Court, Place 8",Phil Johnson,REP,262
426,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,54
426,Lieutenant Governor,Chandrakantha Courtney,GRN,1
426,Lieutenant Governor,Dan Patrick,REP,252
426,Lieutenant Governor,Leticia Van de Putte,DEM,134
426,Lieutenant Governor,Robert D. Butler,LIB,17
426,Lower Brushy Creek WCID Prop 1,Against (En Contra),NON,21
426,Lower Brushy Creek WCID Prop 1,For (A Favor),NON,13
426,Pflugerville Prop 1 CITY OF PFLUGERVILLE,Against (En Contra),NON,0
426,Pflugerville Prop 1 CITY OF PFLUGERVILLE,For (A Favor),NON,0
426,Pflugerville Prop 2 CITY OF PFLUGERVILLE,Against (En Contra),NON,0
426,Pflugerville Prop 2 CITY OF PFLUGERVILLE,For (A Favor),NON,0
426,Railroad Commissioner,Mark A. Miller,LIB,31
426,Railroad Commissioner,Martina Salinas,GRN,5
426,Railroad Commissioner,Ryan Sitton,REP,234
426,Railroad Commissioner,Steve Brown,DEM,131
426,"State Representative, District 52",Chris Osborn,DEM,133
426,"State Representative, District 52",Irene Johnson,LIB,24
426,"State Representative, District 52",Larry Gonzales,REP,246
426,"State Senator, District 5",Charles Schwertner,REP,241
426,"State Senator, District 5",Joel Shapiro,DEM,135
426,"State Senator, District 5",Matthew Whittington,LIB,24
426,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,75
426,STRAIGHT PARTY,GREEN PARTY,GRN,0
426,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,5
426,STRAIGHT PARTY,REPUBLICAN PARTY,REP,144
426,TX Prop 1,Against (En Contra),NON,105
426,TX Prop 1,For (A Favor),NON,277
426,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,120
426,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,4
426,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,259
426,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,20
426,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,0
426,"US Representative, District 31",John Carter,REP,258
426,"US Representative, District 31",Louie Minor,DEM,122
426,"US Representative, District 31",Scott J. Ballard,LIB,16
427,Attorney General,Jamar Osborne,GRN,4
427,Attorney General,Jamie Balagia,LIB,46
427,Attorney General,Ken Paxton,REP,557
427,Attorney General,Sam Houston,DEM,320
427,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,325
427,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,586
427,"Chief Justice, Supreme Court",Nathan Hecht,REP,551
427,"Chief Justice, Supreme Court",Tom Oxford,LIB,34
427,"Chief Justice, Supreme Court",William Moody,DEM,338
427,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,34
427,Commissioner of Agriculture,Jim Hogan,DEM,324
427,Commissioner of Agriculture,Kenneth Kendrick,GRN,18
427,Commissioner of Agriculture,Sid Miller,REP,548
427,Commissioner of the General Land Office,George P. Bush,REP,568
427,Commissioner of the General Land Office,John Cook,DEM,322
427,Commissioner of the General Land Office,Justin Knight,LIB,31
427,Commissioner of the General Land Office,Valerie Alessi,GRN,9
427,Comptroller of Public Accounts,Ben Sanders,LIB,37
427,Comptroller of Public Accounts,Deb Shafto,GRN,9
427,Comptroller of Public Accounts,Glenn Hegar,REP,553
427,Comptroller of Public Accounts,Mike Collier,DEM,323
427,"County Commissioner, Precinct No. 4",Rob Frische,LIB,41
427,"County Commissioner, Precinct No. 4",Ron Morrison,REP,544
427,"County Commissioner, Precinct No. 4",Tom Mowdy,DEM,347
427,County Judge,Dan A. Gattis,REP,587
427,County Judge,Michael H. Custer,DEM,337
427,"District Judge, 277th Judicial District",Stacey Mathews,REP,638
427,"District Judge, 368th Judicial District",Rick J. Kennon,REP,615
427,Governor,Brandon Parmer,GRN,6
427,Governor,Greg Abbott,REP,581
427,Governor,Kathie Glass,LIB,16
427,Governor,Wendy R. Davis,DEM,333
427,Governor,WRITE-IN,NON,0
427,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,566
427,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,303
427,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,42
427,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,69
427,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,587
427,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,114
427,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,597
427,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,55
427,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,110
427,"Justice, Supreme Court, Place 6",Jeff Brown,REP,564
427,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,313
427,"Justice, Supreme Court, Place 6",Mark Ash,LIB,37
427,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,4
427,"Justice, Supreme Court, Place 7",Don Fulton,LIB,37
427,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,309
427,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,564
427,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,61
427,"Justice, Supreme Court, Place 8",Phil Johnson,REP,601
427,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,101
427,Lieutenant Governor,Chandrakantha Courtney,GRN,3
427,Lieutenant Governor,Dan Patrick,REP,571
427,Lieutenant Governor,Leticia Van de Putte,DEM,320
427,Lieutenant Governor,Robert D. Butler,LIB,34
427,Lower Brushy Creek WCID Prop 1,Against (En Contra),NON,505
427,Lower Brushy Creek WCID Prop 1,For (A Favor),NON,358
427,Railroad Commissioner,Mark A. Miller,LIB,42
427,Railroad Commissioner,Martina Salinas,GRN,13
427,Railroad Commissioner,Ryan Sitton,REP,543
427,Railroad Commissioner,Steve Brown,DEM,320
427,"State Representative, District 52",Chris Osborn,DEM,327
427,"State Representative, District 52",Irene Johnson,LIB,36
427,"State Representative, District 52",Larry Gonzales,REP,569
427,"State Senator, District 5",Charles Schwertner,REP,588
427,"State Senator, District 5",Joel Shapiro,DEM,318
427,"State Senator, District 5",Matthew Whittington,LIB,27
427,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,193
427,STRAIGHT PARTY,GREEN PARTY,GRN,0
427,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,5
427,STRAIGHT PARTY,REPUBLICAN PARTY,REP,342
427,TX Prop 1,Against (En Contra),NON,286
427,TX Prop 1,For (A Favor),NON,577
427,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,285
427,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,7
427,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,596
427,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,30
427,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,0
427,"US Representative, District 31",John Carter,REP,602
427,"US Representative, District 31",Louie Minor,DEM,282
427,"US Representative, District 31",Scott J. Ballard,LIB,41
428,Attorney General,Jamar Osborne,GRN,4
428,Attorney General,Jamie Balagia,LIB,39
428,Attorney General,Ken Paxton,REP,611
428,Attorney General,Sam Houston,DEM,355
428,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,365
428,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,628
428,"Chief Justice, Supreme Court",Nathan Hecht,REP,589
428,"Chief Justice, Supreme Court",Tom Oxford,LIB,36
428,"Chief Justice, Supreme Court",William Moody,DEM,374
428,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,36
428,Commissioner of Agriculture,Jim Hogan,DEM,365
428,Commissioner of Agriculture,Kenneth Kendrick,GRN,7
428,Commissioner of Agriculture,Sid Miller,REP,585
428,Commissioner of the General Land Office,George P. Bush,REP,607
428,Commissioner of the General Land Office,John Cook,DEM,356
428,Commissioner of the General Land Office,Justin Knight,LIB,32
428,Commissioner of the General Land Office,Valerie Alessi,GRN,10
428,Comptroller of Public Accounts,Ben Sanders,LIB,39
428,Comptroller of Public Accounts,Deb Shafto,GRN,7
428,Comptroller of Public Accounts,Glenn Hegar,REP,593
428,Comptroller of Public Accounts,Mike Collier,DEM,363
428,"County Commissioner, Precinct No. 4",Rob Frische,LIB,39
428,"County Commissioner, Precinct No. 4",Ron Morrison,REP,597
428,"County Commissioner, Precinct No. 4",Tom Mowdy,DEM,368
428,County Judge,Dan A. Gattis,REP,645
428,County Judge,Michael H. Custer,DEM,354
428,"District Judge, 277th Judicial District",Stacey Mathews,REP,689
428,"District Judge, 368th Judicial District",Rick J. Kennon,REP,676
428,Governor,Brandon Parmer,GRN,7
428,Governor,Greg Abbott,REP,599
428,Governor,Kathie Glass,LIB,18
428,Governor,Wendy R. Davis,DEM,386
428,Governor,WRITE-IN,NON,0
428,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,597
428,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,351
428,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,41
428,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,70
428,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,637
428,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,116
428,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,644
428,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,62
428,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,110
428,"Justice, Supreme Court, Place 6",Jeff Brown,REP,603
428,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,347
428,"Justice, Supreme Court, Place 6",Mark Ash,LIB,46
428,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,0
428,"Justice, Supreme Court, Place 7",Don Fulton,LIB,42
428,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,354
428,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,598
428,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,66
428,"Justice, Supreme Court, Place 8",Phil Johnson,REP,647
428,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,114
428,Lieutenant Governor,Chandrakantha Courtney,GRN,4
428,Lieutenant Governor,Dan Patrick,REP,604
428,Lieutenant Governor,Leticia Van de Putte,DEM,364
428,Lieutenant Governor,Robert D. Butler,LIB,32
428,Lower Brushy Creek WCID Prop 1,Against (En Contra),NON,562
428,Lower Brushy Creek WCID Prop 1,For (A Favor),NON,383
428,Railroad Commissioner,Mark A. Miller,LIB,40
428,Railroad Commissioner,Martina Salinas,GRN,13
428,Railroad Commissioner,Ryan Sitton,REP,586
428,Railroad Commissioner,Steve Brown,DEM,352
428,"State Representative, District 52",Chris Osborn,DEM,358
428,"State Representative, District 52",Irene Johnson,LIB,35
428,"State Representative, District 52",Larry Gonzales,REP,612
428,"State Senator, District 5",Charles Schwertner,REP,616
428,"State Senator, District 5",Joel Shapiro,DEM,342
428,"State Senator, District 5",Matthew Whittington,LIB,40
428,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,212
428,STRAIGHT PARTY,GREEN PARTY,GRN,1
428,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,6
428,STRAIGHT PARTY,REPUBLICAN PARTY,REP,372
428,TX Prop 1,Against (En Contra),NON,306
428,TX Prop 1,For (A Favor),NON,655
428,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,327
428,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,6
428,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,631
428,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,37
428,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,0
428,"US Representative, District 31",John Carter,REP,654
428,"US Representative, District 31",Louie Minor,DEM,313
428,"US Representative, District 31",Scott J. Ballard,LIB,32
429,Attorney General,Jamar Osborne,GRN,2
429,Attorney General,Jamie Balagia,LIB,27
429,Attorney General,Ken Paxton,REP,139
429,Attorney General,Sam Houston,DEM,216
429,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,220
429,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,159
429,"Chief Justice, Supreme Court",Nathan Hecht,REP,136
429,"Chief Justice, Supreme Court",Tom Oxford,LIB,21
429,"Chief Justice, Supreme Court",William Moody,DEM,223
429,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,19
429,Commissioner of Agriculture,Jim Hogan,DEM,217
429,Commissioner of Agriculture,Kenneth Kendrick,GRN,10
429,Commissioner of Agriculture,Sid Miller,REP,139
429,Commissioner of the General Land Office,George P. Bush,REP,145
429,Commissioner of the General Land Office,John Cook,DEM,208
429,Commissioner of the General Land Office,Justin Knight,LIB,19
429,Commissioner of the General Land Office,Valerie Alessi,GRN,11
429,Comptroller of Public Accounts,Ben Sanders,LIB,22
429,Comptroller of Public Accounts,Deb Shafto,GRN,5
429,Comptroller of Public Accounts,Glenn Hegar,REP,140
429,Comptroller of Public Accounts,Mike Collier,DEM,213
429,"County Commissioner, Precinct No. 4",Rob Frische,LIB,19
429,"County Commissioner, Precinct No. 4",Ron Morrison,REP,148
429,"County Commissioner, Precinct No. 4",Tom Mowdy,DEM,216
429,County Judge,Dan A. Gattis,REP,156
429,County Judge,Michael H. Custer,DEM,223
429,"District Judge, 277th Judicial District",Stacey Mathews,REP,187
429,"District Judge, 368th Judicial District",Rick J. Kennon,REP,190
429,Governor,Brandon Parmer,GRN,2
429,Governor,Greg Abbott,REP,152
429,Governor,Kathie Glass,LIB,8
429,Governor,Wendy R. Davis,DEM,227
429,Governor,WRITE-IN,NON,0
429,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,139
429,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,209
429,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,25
429,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,55
429,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,154
429,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,67
429,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,164
429,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,49
429,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,64
429,"Justice, Supreme Court, Place 6",Jeff Brown,REP,153
429,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,207
429,"Justice, Supreme Court, Place 6",Mark Ash,LIB,23
429,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,5
429,"Justice, Supreme Court, Place 7",Don Fulton,LIB,20
429,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,218
429,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,139
429,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,49
429,"Justice, Supreme Court, Place 8",Phil Johnson,REP,167
429,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,61
429,Lieutenant Governor,Chandrakantha Courtney,GRN,2
429,Lieutenant Governor,Dan Patrick,REP,136
429,Lieutenant Governor,Leticia Van de Putte,DEM,225
429,Lieutenant Governor,Robert D. Butler,LIB,23
429,Lower Brushy Creek WCID Prop 1,Against (En Contra),NON,191
429,Lower Brushy Creek WCID Prop 1,For (A Favor),NON,169
429,Railroad Commissioner,Mark A. Miller,LIB,20
429,Railroad Commissioner,Martina Salinas,GRN,16
429,Railroad Commissioner,Ryan Sitton,REP,136
429,Railroad Commissioner,Steve Brown,DEM,209
429,"State Representative, District 52",Chris Osborn,DEM,209
429,"State Representative, District 52",Irene Johnson,LIB,18
429,"State Representative, District 52",Larry Gonzales,REP,159
429,"State Senator, District 5",Charles Schwertner,REP,152
429,"State Senator, District 5",Joel Shapiro,DEM,213
429,"State Senator, District 5",Matthew Whittington,LIB,20
429,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,145
429,STRAIGHT PARTY,GREEN PARTY,GRN,0
429,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,4
429,STRAIGHT PARTY,REPUBLICAN PARTY,REP,82
429,TX Prop 1,Against (En Contra),NON,123
429,TX Prop 1,For (A Favor),NON,242
429,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,198
429,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,7
429,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,154
429,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,24
429,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,0
429,"US Representative, District 31",John Carter,REP,157
429,"US Representative, District 31",Louie Minor,DEM,201
429,"US Representative, District 31",Scott J. Ballard,LIB,18
434,Attorney General,Jamar Osborne,GRN,10
434,Attorney General,Jamie Balagia,LIB,50
434,Attorney General,Ken Paxton,REP,787
434,Attorney General,Sam Houston,DEM,258
434,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,267
434,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,820
434,"Chief Justice, Supreme Court",Nathan Hecht,REP,759
434,"Chief Justice, Supreme Court",Tom Oxford,LIB,57
434,"Chief Justice, Supreme Court",William Moody,DEM,277
434,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,51
434,Commissioner of Agriculture,Jim Hogan,DEM,256
434,Commissioner of Agriculture,Kenneth Kendrick,GRN,19
434,Commissioner of Agriculture,Sid Miller,REP,774
434,Commissioner of the General Land Office,George P. Bush,REP,784
434,Commissioner of the General Land Office,John Cook,DEM,253
434,Commissioner of the General Land Office,Justin Knight,LIB,55
434,Commissioner of the General Land Office,Valerie Alessi,GRN,16
434,Comptroller of Public Accounts,Ben Sanders,LIB,54
434,Comptroller of Public Accounts,Deb Shafto,GRN,13
434,Comptroller of Public Accounts,Glenn Hegar,REP,775
434,Comptroller of Public Accounts,Mike Collier,DEM,260
434,"County Commissioner, Precinct No. 4",Rob Frische,LIB,58
434,"County Commissioner, Precinct No. 4",Ron Morrison,REP,746
434,"County Commissioner, Precinct No. 4",Tom Mowdy,DEM,300
434,County Judge,Dan A. Gattis,REP,840
434,County Judge,Michael H. Custer,DEM,253
434,"District Judge, 277th Judicial District",Stacey Mathews,REP,851
434,"District Judge, 368th Judicial District",Rick J. Kennon,REP,827
434,Governor,Brandon Parmer,GRN,2
434,Governor,Greg Abbott,REP,806
434,Governor,Kathie Glass,LIB,31
434,Governor,Wendy R. Davis,DEM,277
434,Governor,WRITE-IN,NON,0
434,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,768
434,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,241
434,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,77
434,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,62
434,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,802
434,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,112
434,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,809
434,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,50
434,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,112
434,"Justice, Supreme Court, Place 6",Jeff Brown,REP,786
434,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,248
